source,target,value,sweep_2,sweep_3,sweep_4
Parent self-esteem,English (teacher-rating),0.00010258649,Self-regulation),Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,Plays sports,8.435338e-05,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,PE (teacher-rating),8.0583595e-05,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,STEM (teacher-rating),0.00010911537,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,English (teacher-rating),8.3634186e-05,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,School aptitude (teacher-rating),0.000113833856,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Bullied by others (teacher-rating),9.86744e-05,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (worrying),0.00010682451,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (sadness),0.00011613997,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (fear),0.00012809047,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Hyperactivity/inattention,0.00073629076,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Peer relationship problems,8.171077e-05,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Peer relationship problems,0.000186927,Self-regulation),Peer relationship problems,Peer relationship problems
Parent self-esteem,Prosocial behaviour,0.00017271111,Self-regulation),Prosocial behaviour,Prosocial behaviour
Parent self-esteem,Plays sports,8.950673e-05,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Parent self-esteem,Bullies others (teacher-rating),0.00014104792,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Parent self-esteem,Bullied by others (teacher-rating),8.5055624e-05,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Parent self-esteem,Emotional dysfunction,0.0005770152,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Parent self-esteem,Hyperactivity/inattention,0.00011517531,Emotional dysfunction,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Peer relationship problems,0.000121336634,Emotional dysfunction,Peer relationship problems,Peer relationship problems
Parent self-esteem,Cognition (working memory),8.987917e-05,Conduct problems,Cognition (patterns),Cognition (patterns)
Parent self-esteem,Bullies others (teacher-rating),0.000102393526,Conduct problems,Emotional dysfunction,Emotional dysfunction
Parent self-esteem,Emotional dysfunction,0.00041888334,Conduct problems,Emotional dysfunction,Emotional dysfunction
Parent self-esteem,Art/music (teacher-rating),0.00012358655,Conduct problems,Conduct problems,Digital access
Parent self-esteem,PE (teacher-rating),7.6445765e-05,Conduct problems,Conduct problems,Cognition (reading)
Parent self-esteem,Cognition (vocabulary),8.839307e-05,Conduct problems,Conduct problems,Cognition (reading)
Parent self-esteem,STEM (teacher-rating),0.000264185,Conduct problems,Conduct problems,Cognition (reading)
Parent self-esteem,English (teacher-rating),0.0003877598,Conduct problems,Conduct problems,Cognition (reading)
Parent self-esteem,Art/music (teacher-rating),0.00015099875,Conduct problems,Conduct problems,Cognition (reading)
Parent self-esteem,School aptitude (teacher-rating),0.00026047844,Conduct problems,Conduct problems,Cognition (reading)
Parent self-esteem,Feelings (laughter),0.00010548886,Conduct problems,Conduct problems,Cognition (reading)
Parent self-esteem,STEM (teacher-rating),0.00013040336,Conduct problems,Conduct problems,STEM (teacher-rating)
Parent self-esteem,English (teacher-rating),9.978291e-05,Conduct problems,Conduct problems,English (teacher-rating)
Parent self-esteem,Bullies others (teacher-rating),9.831229e-05,Conduct problems,Conduct problems,Emotional dysfunction
Parent self-esteem,Emotional dysfunction,0.00040218735,Conduct problems,Conduct problems,Emotional dysfunction
Parent self-esteem,Plays sports,0.0005526322,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,PE (teacher-rating),0.00038539787,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,STEM (teacher-rating),0.00022983491,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,School aptitude (teacher-rating),0.000190399,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Bullies others (teacher-rating),0.0010855655,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Bullied by others (teacher-rating),0.0004803955,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Feelings (happiness),8.8342604e-05,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Feelings (anger),0.00049802527,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Feelings (sadness),0.000103738734,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Feelings (fear),8.423618e-05,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Emotional dysfunction,0.00028049105,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Conduct problems,0.0027074767,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Hyperactivity/inattention,0.0005790634,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Peer relationship problems,0.00040038888,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,Prosocial behaviour,0.0006271492,Conduct problems,Conduct problems,Conduct problems
Parent self-esteem,STEM (teacher-rating),8.624867e-05,Conduct problems,Conduct problems,Hyperactivity/inattention
Parent self-esteem,School aptitude (teacher-rating),8.997833e-05,Conduct problems,Conduct problems,Hyperactivity/inattention
Parent self-esteem,Bullied by others (teacher-rating),7.7995755e-05,Conduct problems,Conduct problems,Hyperactivity/inattention
Parent self-esteem,Feelings (worrying),8.4437896e-05,Conduct problems,Conduct problems,Hyperactivity/inattention
Parent self-esteem,Feelings (sadness),9.1801165e-05,Conduct problems,Conduct problems,Hyperactivity/inattention
Parent self-esteem,Feelings (fear),0.000101247264,Conduct problems,Conduct problems,Hyperactivity/inattention
Parent self-esteem,Hyperactivity/inattention,0.0005819904,Conduct problems,Conduct problems,Hyperactivity/inattention
Parent self-esteem,PE (teacher-rating),8.66332e-05,Conduct problems,Conduct problems,Peer relationship problems
Parent self-esteem,Bullied by others (teacher-rating),8.220376e-05,Conduct problems,Conduct problems,Peer relationship problems
Parent self-esteem,Peer relationship problems,0.0003747327,Conduct problems,Conduct problems,Peer relationship problems
Parent self-esteem,Prosocial behaviour,0.00045002816,Conduct problems,Conduct problems,Prosocial behaviour
Parent self-esteem,Feelings (fear),8.197043e-05,Conduct problems,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Hyperactivity/inattention,0.00047118316,Conduct problems,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Peer relationship problems,0.00011008693,Conduct problems,Peer relationship problems,Peer relationship problems
Parent self-esteem,Prosocial behaviour,0.00041262046,Conduct problems,Prosocial behaviour,Prosocial behaviour
Parent self-esteem,Bullies others (teacher-rating),0.00013405754,Hyperactivity/inattention,Conduct problems,Conduct problems
Parent self-esteem,Conduct problems,0.00033434894,Hyperactivity/inattention,Conduct problems,Conduct problems
Parent self-esteem,Prosocial behaviour,7.7447265e-05,Hyperactivity/inattention,Conduct problems,Conduct problems
Parent self-esteem,Art/music (teacher-rating),8.252553e-05,Hyperactivity/inattention,Hyperactivity/inattention,Digital access
Parent self-esteem,Plays sports,8.253458e-05,Hyperactivity/inattention,Hyperactivity/inattention,PE (teacher-rating)
Parent self-esteem,PE (teacher-rating),0.00016879226,Hyperactivity/inattention,Hyperactivity/inattention,PE (teacher-rating)
Parent self-esteem,PE (teacher-rating),7.6847304e-05,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,Cognition (vocabulary),8.885736e-05,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,STEM (teacher-rating),0.00026557263,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,English (teacher-rating),0.00038979654,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,Art/music (teacher-rating),0.00015179189,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,School aptitude (teacher-rating),0.00026184664,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,Feelings (laughter),0.00010604296,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Parent self-esteem,Cognition (working memory),9.462126e-05,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (patterns)
Parent self-esteem,Cognition (working memory),8.1429745e-05,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (numbers)
Parent self-esteem,STEM (teacher-rating),0.00010333425,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (numbers)
Parent self-esteem,Cognition (working memory),9.382517e-05,Hyperactivity/inattention,Hyperactivity/inattention,STEM (teacher-rating)
Parent self-esteem,STEM (teacher-rating),0.00018069989,Hyperactivity/inattention,Hyperactivity/inattention,STEM (teacher-rating)
Parent self-esteem,English (teacher-rating),0.00019135613,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Parent self-esteem,Art/music (teacher-rating),0.00010860182,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Parent self-esteem,School aptitude (teacher-rating),0.00012775788,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Parent self-esteem,Art/music (teacher-rating),8.800929e-05,Hyperactivity/inattention,Hyperactivity/inattention,Art/music (teacher-rating)
Parent self-esteem,Bullies others (teacher-rating),0.0001102788,Hyperactivity/inattention,Hyperactivity/inattention,Conduct problems
Parent self-esteem,Conduct problems,0.00027504307,Hyperactivity/inattention,Hyperactivity/inattention,Conduct problems
Parent self-esteem,Plays sports,0.00032051644,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,PE (teacher-rating),0.00030619247,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Cognition (vocabulary),0.00010789548,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Cognition (working memory),0.0001134513,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,STEM (teacher-rating),0.00041460426,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,English (teacher-rating),0.00031778374,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Art/music (teacher-rating),0.00021397388,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,School aptitude (teacher-rating),0.00043253304,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Bullies others (teacher-rating),0.00027366183,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Bullied by others (teacher-rating),0.00037493184,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (happiness),0.00024867035,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (anger),0.0002675732,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (worrying),0.00040589971,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (sadness),0.00044129553,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Feelings (fear),0.0004867037,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Emotional dysfunction,0.00023956873,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Conduct problems,0.00023887571,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Hyperactivity/inattention,0.0027976746,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Peer relationship problems,0.00031047536,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Prosocial behaviour,0.00021917533,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Parent self-esteem,Peer relationship problems,0.00014602755,Hyperactivity/inattention,Hyperactivity/inattention,Peer relationship problems
Parent self-esteem,Prosocial behaviour,0.00014420136,Hyperactivity/inattention,Hyperactivity/inattention,Prosocial behaviour
